Id,Company,Status,Rep,Contact,Phone,Fax,Street Address,City/State/Zip,Email,Website,Product,"Currency","Credit Limit","Default Location",Payment Term, Shipper,Consignee,Smart Way Carriers Preferred,Flag,Billing Company,Billing Contact,Billing Phone,Billing Fax,Billing Address,Default Pay Day
"68328","USA GLOBAL LOGISTICS, LLC","Active","","","(630) 787-1206","","255 Madsen Drive ","BLOOMINGDALE, IL 60108","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","USA GLOBAL LOGISTICS, LLC","","(630) 787-1206","","255 Madsen Drive BLOOMINGDALE, IL 60108",""
"62080","USA TRUCK, INC","Active","","","(479) 471-2500",""," P.O. BOX 1326 ","VAN BUREN, AR 72957","","","Household Products","USD","10000","","","","","false","","USA TRUCK, INC","","(479) 471-2500",""," P.O. BOX 1326 VAN BUREN, AR 72957",""
"62093","USA TRUCK, INC.","Active","","","(479) 471-2500","","P.O. BOX 1326 ","VAN BUREN, AR 72957","","","Household Products","USD","10000","","","","","false","","USA TRUCK, INC.","","(479) 471-2500","","P.O. BOX 1326 VAN BUREN, AR 72957",""
"66651","V&K Logistics LLC","Active","","","(631) 790-2902","","427B West Main Street ","Patchogue, NY 11772","","","COSMETICS","USD","10000","","","","","false","","V&K Logistics LLC","","(631) 790-2902","(631) 790-2902","427B West Main Street Patchogue, NY 11772",""
"65007","VAILCO","Active","","","(239) 963-5335","","3811 Airport Pulling Rd N ","NAPLES, FL 34105","","","Books","USD","10000","","","","","false","","VAILCO","","(239) 963-5335","","3811 Airport Pulling Rd N NAPLES, FL 34105",""
"63749","VANTAGE LOGISTICS GROUP, LLC","Active","","","(720) 495-4532",""," 11425 RIVER RUN PARKWAY ","HENDERSON, CO 80640","","","DUMP BEER","USD","10000","","","","","false","","VANTAGE LOGISTICS GROUP, LLC","","(720) 495-4532",""," 11425 RIVER RUN PARKWAY  HENDERSON, CO 80640",""
"64477","VECTOR TRANSPORT","Active","","","(662) 844-5264","","P.O. BOX 3292 ","TUPELO, MS 38803","","","TOOL BOXES","USD","10000","","","","","false","","VECTOR TRANSPORT","","(662) 844-5264","","P.O. BOX 3292 TUPELO, MS 38803",""
"67703","Venture Connect","Active","","","(188) 877-80773_________","","PO Box 9349 ","Louisville, KY 40209","","","BULK LOAD OF FOAM","USD","10000","","","","","false","","Venture Connect","","(188) 877-80773_________","","PO Box 9349 Louisville, KY 40209",""
"65833","Visible SCM Logistics","Active","","","(800) 570-7827","","5160 Wiley Post Way  ","Salt Lake City, UT 84116","","","Dry Ingredients","USD","10000","","","","","false","","Visible SCM Logistics","","(800) 570-7827","","5160 Wiley Post Way  Salt Lake City, UT 84116",""
"65887","Whitehorse Freight","Active","","","(859) 308-6012","","PO BOX 96 ","Newport, KY 41071","","","Palletized Food, Fruit snacks","USD","10000","","","","","false","","Whitehorse Freight","","(859) 308-6012","","PO BOX 96 Newport, KY 41071",""
"68933","Wildcat Logistics, LLC","Active","","","(888) 830-8252","","1301 1st Avenue, Suite 201 ","Columbus, GA 31901","","","BALES OF COTTON","USD","10000","","","","","false","","Wildcat Logistics, LLC","","(888) 830-8252","","1301 1st Avenue, Suite 201 Columbus, GA 31901",""
"64022","WISCONSIN NATIONWIDE INC","Active","","","(920) 794-4949","","P.O. Box 458 ","TWO RIVERS, WI 54241-0458","","","PLASTICS","USD","10000","","","","","false","","WISCONSIN NATIONWIDE INC","","(920) 794-4949","","P.O. Box 458 TWO RIVERS, WI 54241-0458",""
"67792","Wright Logistics, Inc.","Active","","","(251) 300-2927","","PO Box 50317 ","Mobile, AL 36605","","","non hazmat","USD","10000","","","","","false","","Wright Logistics, Inc.","","(251) 300-2927","","PO Box 50317 Mobile, AL 36605",""
"62133","YUSEN LOGISTICS INC/TN","Active","","","(800) 288-5507",""," PO BOX 3477 ","CORDOVA, TN 38088","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","YUSEN LOGISTICS INC/TN","","(800) 288-5507",""," PO BOX 3477 CORDOVA, TN 38088",""
