Id,Company,Contracted On,Status,Contact,Phone,Cellphone,Fax,Street Address,City/State/Zip,Email,Website,Payment Term,Currency,Preferred Carrier Status,Smartway Certified,Flag,Payee Company,Payee Contact,Payee Phone,Payee Cellphone,Payee Fax,Payee Address,Federal ID,Pay in Days,MC #,DOT #,HAZMAT #,SCAC #,Trackable
"391760","SHAMA EXPRESS LLC","","Active","","(440) 926-6500","","","1014 COMMERCE DR ","GRAFTON, OH 44044","","","","USD","false","false","","SHAMA EXPRESS LLC","","(440) 926-6500","","","1014 COMMERCE DR GRAFTON, OH 44044","","","811216","2365847","","","false"
"328035","Shamrock Advanced Transport","","Active","","(641) 990-0563","","","1018 NW Reinhart Dr ","Ankeny, IA 50023","","","","USD","false","false","","Shamrock Advanced Transport","","(641) 990-0563","","","1018 NW Reinhart Dr Ankeny, IA 50023","","","1002322","3210240","","","false"
"334546","SHAYNA TRUCKING LLC","","Active","","(347) 861-9013","","","1909 CLOVERLEAF RD ","MOUNT JOY, PA 17552","","","","USD","false","false","","SHAYNA TRUCKING LLC","","(347) 861-9013","","","1909 CLOVERLEAF RD MOUNT JOY, PA 17552 ","","","1118010","3441754","","","false"
"363303","Sherdor Transportation Inc","","Active","","(917) 617-2828","","","12137 S pine drive #190 ","Cincinnati, OH 45241","","","","USD","false","false","","Sherdor Transportation Inc","","(917) 617-2828","","","12137 S pine drive #190 Cincinnati, OH 45241","","","902020","2577903","","","false"
"359984","SHILAVO TRANSPORTATION LLC","","Active","","(612) 213-6727","","","2220 E FRANKLIN AVE # 202 ","MINNEAPOLIS, MN 55404","","","","USD","false","false","","SHILAVO TRANSPORTATION LLC","","(612) 213-6727","","","2220 E FRANKLIN AVE # 202 MINNEAPOLIS, MN 55404 ","","","1132932","3465996","","","false"
"334500","Shipopo LLC","","Active","","(361) 228-0030","","","23810 VILLA LISA DRIVE ","RICHMOND, TX 77406","","","","USD","false","false","","Shipopo LLC","","(361) 228-0030","","","23810 VILLA LISA DRIVE RICHMOND, TX 77406 ","","","1108608","3080093","","","false"
"295514","SHIVA TRUCKING","","Active","","(616) 449-9077","","","7784 MEGAN ANN WAY ","ANTELOPE, CA 95843","","","","USD","false","false","","SHIVA TRUCKING","","(616) 449-9077","","","7784 MEGAN ANN WAY ANTELOPE, CA 95843","","","101867","3145398","","","false"
"340371","SHOSHANNA TRUCKING LLC","","Active","","(888) 404-9474","","","5003 ROOSEVELT BLVD ","PHILADELPHIA, PA 19124","","","","USD","false","false","","SHOSHANNA TRUCKING LLC","","(888) 404-9474","","","5003 ROOSEVELT BLVD PHILADELPHIA, PA 19124 ","","","1127287","3457158","","","false"
"333133","Shousha Trucking LLC","","Active","","(937) 270-4471","","","4599 Channing Ln ","Dayton, OH 45416","","","","USD","false","false","","Shousha Trucking LLC","","(937) 270-4471","","","4599 Channing Ln Dayton, OH 45416 ","","","1136058","3470936","","","false"
"293840","SHTYLLA TRANSPORT INC","","Active","","(248) 675-7488","","","39829 LYNN ST ","CANTON, MI 48187","","","","USD","false","false","","SHTYLLA TRANSPORT INC","","(248) 675-7488","","","39829 LYNN ST CANTON, MI 48187","","","1180143","3537886","","","false"
"350569","SIDHU TRANSPORT CORP.","","Active","","(513) 266-0885","","","7895 Planters Lane  ","West Chester, OH 45069","","","","USD","false","false","","SIDHU TRANSPORT CORP.","","(513) 266-0885","","","7895 Planters Lane  West Chester, OH 45069","","","916498","2632876","","","false"
"338312","SIDHU TREK TRANSPORT INC.","","Active","","(317) 850-8187","","","4602 Kintz Drive ","Indianapolis, IN 46239","","","","USD","false","false","","SIDHU TREK TRANSPORT INC.","","(317) 850-8187","","","4602 Kintz Drive Indianapolis, IN 46239","","","925822","2779844","","","false"
"329989","SILAS RUN TRANSPORTATION LLC","","Active","","(888) 809-6149","","","5775 ADVANTAGE COVE ","MEMPHIS, TN 38141","","","","USD","false","false","","SILAS RUN TRANSPORTATION LLC","","(888) 809-6149","","","5775 ADVANTAGE COVE MEMPHIS, TN 38141 ","","","856016","2472477","","","false"
"345638","SILK WAY LOGISTICS INC","","Active","","(708) 793-7007","","","1951 MCCONOR PKWY # 59019 ","SCHAUMBURG, IL 60159","","","","USD","false","false","","SILK WAY LOGISTICS INC","","(708) 793-7007","","","1951 MCCONOR PKWY # 59019 SCHAUMBURG, IL 60159","","","868166","2504412","","","false"
"350582","Silk Way Transport Inc","","Active","","(847) 321-9212","","","19 Waterbury Lane ","Schaumburg, IL 60193","","","","USD","false","false","","Silk Way Transport Inc","","(847) 321-9212","","","19 Waterbury Lane Schaumburg, IL 60193","","","978814","2907429","","","false"
"350636","Silk Z Road Transportation LLC","","Active","","(214) 607-6441","","","5860 Stream DR ","Fort Worth, TX 76137","","","","USD","false","false","","Silk Z Road Transportation LLC","","(214) 607-6441","","","5860 Stream DR Fort Worth, TX 76137","","","058707","3067066","","","false"
"361678","SINGLETON HAULING INC","","Active","","(706) 308-4934","","","739 EVERGREEN DR ","WINDER, GA 30680","","","","USD","false","false","","SINGLETON HAULING INC","","(706) 308-4934","","","739 EVERGREEN DR WINDER, GA 30680 ","","","533078","1390422","","","false"
"290273","SK-MK INC.","","Active","","(586) 738-6354","","","15874 Claire Ct. ","Macomb, MI 48042","","","","USD","false","false","","SK-MK INC.","","(586) 738-6354","","","15874 Claire Ct. Macomb, MI 48042","","","602555","1634283","","","false"
"381305","Skinner Transfer Corp.","","Active","","(800) 356-9350","","","2020 E. Main St. ","Reedsburg, WI 53959","","","","USD","false","false","","Skinner Transfer Corp.","","(800) 356-9350","","","2020 E. Main St. Reedsburg, WI 53959","","","109376","74466","","","false"
"329855","Sky BLUE Transport LLC","","Active","","(469) 569-9124","","","3118 Sara dr ","Rowlett, TX 75088","","","","USD","false","false","","Sky BLUE Transport LLC","","(469) 569-9124","","","3118 Sara dr Rowlett, TX 75088","","","080471"," 3106620","","","false"
"363328","SLR Transportation LLC","","Active","","(256) 452-4404","","","801 Andrews Rd ","Opelika, AL 36801","","","","USD","false","false","","SLR Transportation LLC","","(256) 452-4404","","","801 Andrews Rd Opelika, AL 36801","","","1360074","3790053","","","false"
"359861","SLS GROUP WORLDWIDE LLC","","Active","","(484) 966-8888","","","1386 MEMORIAL DR ","WARWICK, PA 18974","","","","USD","false","false","","SLS GROUP WORLDWIDE LLC","","(484) 966-8888","","","1386 MEMORIAL DR WARWICK, PA 18974","","","1086171","3383225","","","false"
"341738","SMITH BROTHERS LOGISTICS LLC","","Active","","(336) 951-2222","","","368 ROBERTS FARM RD ","REIDSVILLE, NC 27320","","","","USD","false","false","","SMITH BROTHERS LOGISTICS LLC","","(336) 951-2222","","","368 ROBERTS FARM RD REIDSVILLE, NC 27320 ","","","522419","1017212","","","false"
"364038","SNL LOGISTICS L.L.C","","Active","","(812) 309-8195","","","285 LEE CT ","FERDINAND, IN 47532","","","","USD","false","false",""," SNL LOGISTICS L.L.C","","(812) 309-8195","","","285 LEE CT FERDINAND, IN 47532","","","718367","2050691","","","false"
"343488","SODEY TRUCKING LTD","","Active","","(317) 319-3832","","","561 FAIRWIND ","BROWNSBURG, IN 46112","","","","USD","false","false","","SODEY TRUCKING LTD","","(317) 319-3832","","","561 FAIRWIND BROWNSBURG, IN 46112 ","","","1327868","3745961","","","false"
"316768","SOFIE TRANSPORTATION LLC","","Active","","(503) 939-3086","","","2911 NORTHWEST 128TH STREET ","VANCOUVER, WA  98685","","","","USD","false","false","","SOFIE TRANSPORTATION LLC","","(503) 939-3086","","","2911 NORTHWEST 128TH STREET VANCOUVER, WA  98685","","","999562","2951935","","","false"
"322297","SOLID SIX SERVICES LLC","","Active","","(678) 586-3237","","","2829 HEATHER RIDGE LANE ","JONESBORO, GA 30236","","","","USD","false","false","","SOLID SIX SERVICES LLC","","(678) 586-3237","","","2829 HEATHER RIDGE LANE JONESBORO, GA 30236 ","","","761855","2187161","","","false"
"363834","Soloa Trucking, LLC","","Active","","(713) 598-7267","","","6015 Elm St ","Houston, TX 77081","","","","USD","false","false","","Soloa Trucking, LLC","","(713) 598-7267","","","6015 Elm St Houston, TX 77081","","","1026552","3257988","","","false"
"349632","SONG T LLC","","Active","","(669) 203-4151","","","5949 CAMP RD #11 ","HAMBURG, NY 14075","","","","USD","false","false","","SONG T LLC","","(669) 203-4151","","","5949 CAMP RD #11 HAMBURG, NY 14075 ","","","1200659","3567694","","","false"
"350853","Sonic Trans Inc","","Active","","(847) 621-2391","","","1327 N Illiois Ave ","Arlington Heights, IL 60004","","","","USD","false","false","","Sonic Trans Inc","","(847) 621-2391","","","1327 N Illiois Ave Arlington Heights, IL 60004","","","758560","2184825","","","false"
"333500","SONYA EXPRESS, INC.","","Active","","(216) 426-8730","","","5541 WEST 164TH STREET ","BROOK PARK, OH 44142","","","","USD","false","false","","SONYA EXPRESS, INC.","","(216) 426-8730","","","5541 WEST 164TH STREET BROOK PARK, OH 44142 ","","","470354","1172413","","","false"
"327983","Southerland Transport LLC","","Active","","(615) 921-8163","","","6050 Dana Way ","Antioch, TN 37013","","","","USD","false","false","","Southerland Transport LLC","","(615) 921-8163","","","6050 Dana Way Antioch, TN 37013","","","394818","912915","","","false"
"292061","SOUTHERN CHRISTIAN TRANSPORTATION INC","","Active","","(910) 521-8844","",""," 498 WHISTLING RUFUS ROAD ","PEMBROKE, NC 28372","","","","USD","false","false","","SOUTHERN CHRISTIAN TRANSPORTATION INC","","(910) 521-8844","",""," 498 WHISTLING RUFUS ROAD PEMBROKE, NC 28372","","","461775","1136241","","","false"
"364972","SOUTHERN EAGLE LOGISTICS INC","","Active","","(912) 536-1057","","","245 JOYCE street ","STATESBORO, GA 30458","","","","USD","false","false","","SOUTHERN EAGLE LOGISTICS INC","","(912) 536-1057","","","245 JOYCE street STATESBORO, GA 30458","","","1277456","3677171","","","false"
"351105","SOUTHPORT TRUCKING, INC.","","Active","","(616) 928-1248","","","5765 143RD AVE ","HOLLAND, MI 49423","","","","USD","false","false","","SOUTHPORT TRUCKING, INC.","","(616) 928-1248","","","5765 143RD AVE HOLLAND, MI 49423 ","","","630887","1998027","","","false"
"342383","SP EXPRESS LLC","","Active","","(915) 727-9229","","","12101 TOWER HILL DR ","EL PASO, TX 799736","","","","USD","false","false","","SP EXPRESS LLC","","(915) 727-9229","","","12101 TOWER HILL DR EL PASO, TX 799736","","","683989","1905406","","","false"
"338060","Speakes Trucking, LLC","","Active","","(870) 530-7004","","","2700 Hwy 230 East ","Brookland, AR 72417","","","","USD","false","false","","Speakes Trucking, LLC","","(870) 530-7004","","","2700 Hwy 230 East Brookland, AR 72417","","","1188970","3550593","","","false"
"395963","SPEARMAN TRUCKING LLC","","Active","","(843) 875-2253","","","PO BOX 1981 ","SUMMERVILLE, SC 29484","","","","USD","false","false","","SPEARMAN TRUCKING LLC","","(843) 875-2253","","","PO BOX 1981 SUMMERVILLE, SC 29484","","","1120225","3445547","","","false"
"336587","Speedy Wheels Transport, LLC","","Active","","(888) 959-0408","","","10150 Kentucky Ave ","Marshall, MO 65340","","","","USD","false","false","","Speedy Wheels Transport, LLC","","(888) 959-0408","","","10150 Kentucky Ave Marshall, MO 65340","","","448058","1083198","","","false"
"359762","SSAI LLC","","Active","","(414) 334-0589","","","8582 S CORTLAND DR ","Oak Creek, WI 53154","","","","USD","false","false","","SSAI LLC","","(414) 334-0589","","","8582 S CORTLAND DR Oak Creek, WI 53154","","","1002967","3211458","","","false"
"357463","ST TRUCKING INC","","Active","","(408) 639-1374","","","2501 ALEXANDRA DR ","CARMEL, IN 46074","","","","USD","false","false","","ST TRUCKING INC","","(408) 639-1374","","","2501 ALEXANDRA DR CARMEL, IN 46074","","","069596","3086629","","","false"
"342055","STACY TRUCKING INC","","Active","","(501) 283-3083","","","1200 BOSTON DR ","PINE BLUFF, AR 71601","","","","USD","false","false","","STACY TRUCKING INC","","(501) 283-3083","","","1200 BOSTON DR PINE BLUFF, AR 71601 ","","","1275504","3673630","","","false"
"320437","STAFFORD TRUCKING INC","","Active","","(872) 588-1806","","","1032 S LA GRANGE ROAD SUITE 8 ","LA GRANGE, IL 60525","","","","USD","false","false","","STAFFORD TRUCKING INC","","(872) 588-1806","","","1032 S LA GRANGE ROAD SUITE 8 LA GRANGE, IL 60525","","","041916"," 3035759","","","false"
"349380","STALLION EXPRESS, INC.","","Active","","(501) 882-2600","","","2409 W DEWITT HENRY DRIVE ","BEEBE, AR 72012","","","","USD","false","false","","STALLION EXPRESS, INC.","","(501) 882-2600","","","2409 W DEWITT HENRY DRIVE BEEBE, AR 72012 ","","","337125","741086","","","false"
"338197","Standard Hauling LLC","","Active","","(864) 501-2700","","","199 Ridgeview Center Dr ","Duncan, SC 29334","","","","USD","false","false","","Standard Hauling LLC","","(864) 501-2700","","","199 Ridgeview Center Dr Duncan, SC 29334","","","879668","879668","","","false"
"341353","Star Transportation Pa Inc","","Active","","(267) 397-8040","","","301 NW 171st ST ","MIAMI GARDENS, FL 33169","","","","USD","false","false","","Star Transportation Pa Inc","","(267) 397-8040","","","301 NW 171st ST MIAMI GARDENS, FL 33169","","","542845","1437731","","","false"
"350665","STATE BOYZ TRUCKING LLC","","Active","","(601) 431-4615","","","5 JOYCE ST ","KOKOMO, MS 39643","","","","USD","false","false","","STATE BOYZ TRUCKING LLC","","(601) 431-4615","","","5 JOYCE ST KOKOMO, MS 39643 ","","","1216134","3590712","","","false"
"342830","STATE TO STATE TRUCKING COMPANY CO.","","Active","","(848) 200-8354","","","1311 PLAZA DR ","WOODBRIDGE, NJ 07095","","","","USD","false","false","","STATE TO STATE TRUCKING COMPANY CO.","","(848) 200-8354","","","1311 PLAZA DR WOODBRIDGE, NJ 07095 ","","","1244576","3631721","","","false"
"350146","STL Truckers","","Active","","(314) 396-6922","","","3088 Elm Point Industrial Drive ","St. Charles, MO 63301","","","","USD","false","false","","STL Truckers","","(314) 396-6922","","","3088 Elm Point Industrial Drive St. Charles, MO 63301","","","876335","2523551","","","false"
"365292","STRONGWAY INC","","Active","","(980) 308-9594","","","3201 WOODPARK BLVD ","CHARLOTTE, NC 28206","","","","USD","false","false","","STRONGWAY INC ","","(980) 308-9594","","","3201 WOODPARK BLVD CHARLOTTE, NC 28206","","","64911","3077818","","","false"
"343581","STS COURIER & PACKAGE DELIVERY INC","","Active","","(440) 748-6601","","","12210 EATON COMMERCE PKWY #3 ","EATON TWP, OH 44028","","","","USD","false","false","","STS COURIER & PACKAGE DELIVERY INC","","(440) 748-6601","","","12210 EATON COMMERCE PKWY #3 EATON TWP, OH 44028 ","","","699480","1227912","","","false"
"349838","Sturgues Transportation","","Active","","(336) 405-4456","","","105 Braswell rd ","Ft Valley, GA 31030","","","","USD","false","false","","Sturgues Transportation","","(336) 405-4456","","","105 Braswell rd Ft Valley, GA 31030","","","1048279","3303844","","","false"
"343353","SUNBELT FURNITURE XPRESS, INC.","","Active","","(828) 464-7240","","","3255 20TH AVE. SE. ","HICKORY, NC 28602","","","","USD","false","false","","SUNBELT FURNITURE XPRESS, INC.","","(828) 464-7240","","","3255 20TH AVE. SE. HICKORY, NC 28602 ","","","128117","97173","","","false"
"337876","SUNMOR IMPORTS LTD","","Active","","(740) 326-4741","","","2318 East Main st ","Lancaster, OH 43130","","","","USD","false","false","","SUNMOR IMPORTS LTD","","(740) 326-4741","","","2318 East Main st Lancaster, OH 43130","","","1036708","3279586","","","false"
"319108","Sunny Freight DBA Deep Trucking","","Active","","(317) 534-2590","","","2896 Seasons Drive ","Greenwood, IN 46143","","","","USD","false","false","","Sunny Freight DBA Deep Trucking","","(317) 534-2590","","","2896 Seasons Drive Greenwood, IN 46143","","","476757","1210128","","","false"
"297007","SUNSHINE TRANSPORTATION LLC","","Active","","(713) 303-0587","","","12808 W AIRPORT BLVD SUITE 270G ","SUGAR LAND, TX 77478","","","","USD","false","false","","SUNSHINE TRANSPORTATION LLC","","(713) 303-0587","","","12808 W AIRPORT BLVD SUITE 270G SUGAR LAND, TX 77478 ","","","055323","3061153","","","false"
"328250","Superfast Trucking Inc","","Active","","(210) 396-8261","","","1701 E Wilson St ","Batavia, IL 60150","","","","USD","false","false","","Superfast Trucking Inc","","(210) 396-8261","","","1701 E Wilson St Batavia, IL 60150","","","900743","2575428","","","false"
"332566","Sutton Transport Inc","","Active","","(512) 444-0577","","","11300 South IH 35 Frontage Rd Ste C ","Austin, TX 78748","","","","USD","false","false","","Sutton Transport Inc","","(512) 444-0577","","","11300 South IH 35 Frontage Rd Ste C Austin, TX 78748","","","876122","2044451","","","false"
"333180","T & J TRANSPORT, INC.","","Active","","(606) 464-8794","","","RT 708 W ","LONE, KY 41347","","","","USD","false","false","","T & J TRANSPORT, INC.","","(606) 464-8794","","","RT 708 W LONE, KY 41347 ","","","338670","747045","","","false"
"337362","T young express LLC","","Active","","(352) 215-9323","","","2315 NE 11th street ","Gainesville, FL 32609","","","","USD","false","false","","T young express LLC","","(352) 215-9323","","","2315 NE 11th street Gainesville, FL 32609","","","1108789","3426063","","","false"
"358303","T&J ROSS ENTERPRISES LLC","","Active","","(724) 309-9991","","","128 INNOVATIVE LN STE 110 ","LATROBE, PA 15650","","","","USD","false","false","","T&J ROSS ENTERPRISES LLC","","(724) 309-9991","","","128 INNOVATIVE LN STE 110 LATROBE, PA 15650 ","","","1222195","3599644","","","false"
"294049","T.S.T. LOGISTICS, INC.","","Active","","(336) 570-1063","","","P.O. BOX 2118 ","BURLINGTON, NC 27216-2118","","","","USD","false","false","","T.S.T. LOGISTICS, INC.","","(336) 570-1063","","","P.O. BOX 2118  BURLINGTON, NC 27216-2118","",""," 216938"," 00516148","","","false"
"359703","Tag Tranc INC","","Active","","(630) 338-0112","","","7701 S Grant St Suite D ","Burr Ridge, IL 60527","","","","USD","false","false","","Tag Tranc INC","","(630) 338-0112","","","7701 S Grant St Suite D Burr Ridge, IL 60527","","","773828","2266661","","","false"
"343935","TAK Trucking, Inc.","","Active","","(224) 875-3400","","","2510 DEvon Avenue ","Elk Grove Village, IL 60007","","","","USD","false","false","","TAK Trucking, Inc.","","(224) 875-3400","","","2510 DEvon Avenue Elk Grove Village, IL 60007","","","307402","652762","","","false"
"345160","Taran Trucking Llc","","Active","","(614) 334-9597","","","631 Brent Blvd Apt C7 ","Columbus, OH 43228","","","","USD","false","false","","Taran Trucking Llc","","(614) 334-9597","","","631 Brent Blvd Apt C7 Columbus, OH 43228","","","1142026","3480379","","","false"
"337862","Taxi Freight LLC","","Active","","(562) 235-5553","","","101 Colony Park Drive Suite 300 ","Cumming, GA 30040","","","","USD","false","false","","Taxi Freight LLC","","(562) 235-5553","","","101 Colony Park Drive Suite 300 Cumming, GA 30040","","","791854","2193271","","","false"
"318886","TAYLOR TRANSPORT, INC.","","Active","","(770) 387-7500","","","1708 HWY 113 SW ","CARTERSVILLE, GA 30120","","","","USD","false","false","","TAYLOR TRANSPORT, INC.","","(770) 387-7500","","","1708 HWY 113 SW CARTERSVILLE, GA 30120","","","336496","603945","","","false"
"333399","Taylor Truck Line","","Active","","(800) 949-0608","","","801 Hwy 3 N ","Northfield, MN 55065","","","","USD","false","false","","Taylor Truck Line","","(800) 949-0608","","","801 Hwy 3 N Northfield, MN 55065","","","182377","124500","","","false"
"394789","TAYLORSVILLE FREIGHT SERVICE LLC","","Active","","(828) 471-5055","","","4895 PAUL PAYNE STORE RD ","TAYLORSVILLE, NC 28681","","","","USD","false","false","","TAYLORSVILLE FREIGHT SERVICE LLC","","(828) 471-5055","","","4895 PAUL PAYNE STORE RD TAYLORSVILLE, NC 28681","","","728199","2086703","","","false"
"292767","TDC TRANSPORT","","Active","","(989) 546-5768","","","2185 E REMUS RD ","MT PLEASANT, MI 48858","","","","USD","false","false","","TDC TRANSPORT","","(989) 546-5768","","","2185 E REMUS RD MT PLEASANT, MI 48858","","","855561","2473813","","","false"
"343590","THE MORNING STARS TRANS LLC","","Active","","(678) 532-9499","","","6200 Memorial dr suite I ","Stone Mountain, GA 30083","","","","USD","false","false","","THE MORNING STARS TRANS LLC","","(678) 532-9499","","","6200 Memorial dr suite I Stone Mountain, GA 30083","","","857647","857647","","","false"
"349062","Theo Trucking Inc","","Active","","(440) 561-0688","","","948 Spring Hill Ct ","Brunswick, OH 44212","","","","USD","false","false","","Theo Trucking Inc","","(440) 561-0688","","","948 Spring Hill Ct Brunswick, OH 44212","","","080996","3107633","","","false"
"351857","THK TRUCKING INC","","Active","","(630) 878-2993","","","562 WEST LORRAINE AVE ","ELMHURST, IL 60126","","","","USD","false","false","","THK TRUCKING INC","","(630) 878-2993","","","562 WEST LORRAINE AVE ELMHURST, IL 60126 ","","","593205","1526463","","","false"
"319768","TITAN FREIGHT LINES INC","","Active","","(773) 377-6505","","","520 W ROOSEVELT RD SUITE 300 ","WHEATON, IL 60187","","","","USD","false","false","","TITAN FREIGHT LINES INC","","(773) 377-6505","","","520 W ROOSEVELT RD SUITE 300 WHEATON, IL 60187 ","","","955876","2855144","","","false"
"349202","TLC & FAMILY TRUCKING LLC","","Active","","(336) 964-2496","","","1026 NC HIGHWAY 49 N ","RAMSEUR, NC 27316","","","","USD","false","false","","TLC & FAMILY TRUCKING LLC ","","(336) 964-2496","","","1026 NC HIGHWAY 49 N RAMSEUR, NC 27316  ","","","048308","3047930 ","","","false"
"326018","TMTCARRIERS LLC","","Active","","(832) 525-5949","","","417 GRAND CENTRAL BLVD ","LAREDO, TX 78045","","","","USD","false","false","","TMTCARRIERS LLC","","(832) 525-5949","","","417 GRAND CENTRAL BLVD LAREDO, TX 78045","","","1128664","3459353","","","false"
"392501","TODD D MENZE","","Active","","(402) 730-7100","","","2419 W 8TH ST ","HASTINGS, NE 68901","","","","USD","false","false","","TODD D MENZE","","(402) 730-7100","","","2419 W 8TH ST HASTINGS, NE 68901","","","1179968","3537627","","","false"
"342781","TOPLINK EXPRESS LLC","","Active","","(803) 447-9413","","","12700 FM 1960 RD W APT 7302 ","HOUSTON, TX 77065","","","","USD","false","false","","TOPLINK EXPRESS LLC","","(803) 447-9413","","","12700 FM 1960 RD W APT 7302 HOUSTON, TX 77065 ","","","1194835","3559250","","","false"
"338447","Torrent Transit Co Inc","","Active","","(404) 483-7852","","","4625 Kent Road ","Atlanta, GA 30337","","","","USD","false","false","","Torrent Transit Co Inc","","(404) 483-7852","","","4625 Kent Road Atlanta, GA 30337","","","951625","2841354","","","false"
"349886","Tortano Express, LLC","","Active","","(515) 393-9773","","","1312 De Wolf Street ","Des Moines, IA 50316","","","","USD","false","false","","Tortano Express, LLC","","(515) 393-9773","","","1312 De Wolf Street Des Moines, IA 50316","","","1061991","3332031","","","false"
"322681","Total Knock Out Transportation","","Active","","(347) 852-7344","","","963 Rim Road ","Fayetteville, NC 28314","","","","USD","false","false","","Total Knock Out Transportation","","(347) 852-7344","","","963 Rim Road Fayetteville, NC 28314","","","113518","3164453","","","false"
"328764","Total Package Express","","Active","","(513) 741-5500","","","5871 Cheviot Rd. ","Cincinnati, OH 45247","","","","USD","false","false","","Total Package Express","","(513) 741-5500","","","5871 Cheviot Rd. Cincinnati, OH 45247","","","217127","540855","","","false"
"321887","TOTALPACKAGE LLC","","Active","","(601) 685-8495","","","5881 POINT WANITA LAKE RD ","CHUNKY, MS 39323","","","","USD","false","false","","TOTALPACKAGE LLC","","(601) 685-8495","","","5881 POINT WANITA LAKE RD CHUNKY, MS 39323","","","1247763","3636266","","","false"
"365893","TOTEX FREIGHT INC","","Active","","(980) 395-7036","","","8501 GARDEN VIEW DR ","CHARLOTTE, NC 28277","","","","USD","false","false","","TOTEX FREIGHT INC","","(980) 395-7036","","","8501 GARDEN VIEW DR CHARLOTTE, NC 28277","","","767384","2211396","","","false"
"313781","TRAMAT LLC","","Active","","(214) 316-9544","","","8131 LBJ Freeway Suit#110 ","Dallas, TX 75251","","","","USD","false","false","","TRAMAT LLC","","(214) 316-9544","","","8131 LBJ Freeway Suit#110 Dallas, TX 75251","","","745188","2141335","","","false"
"346291","TRANS LINES INC","","Active","","(815) 255-9200","","","2600 E 107TH STREET SUITE 100 ","BOLINGBROOK, IL 60440","","","","USD","false","false","","TRANS LINES INC","","(815) 255-9200","","","2600 E 107TH STREET SUITE 100 BOLINGBROOK, IL 60440 ","","","775833","2271858","","","false"
"362826","TRANS-EAGLE LOGISTIC GROUP INC","","Active","","(502) 457-6507","","","2313 BRIARGATE AVE ","LOUISVILLE, KY 40216","","","","USD","false","false","","TRANS-EAGLE LOGISTIC GROUP INC","","(502) 457-6507","","","2313 BRIARGATE AVE LOUISVILLE, KY 40216 ","","","718821","1977159","","","false"
"333624","Transada Inc","","Active","","(517) 325-1212","","","8050 OLD M 78 ","HASLETT, MI 48840","","","","USD","false","false","","Transada Inc","","(517) 325-1212","","","8050 OLD M 78 HASLETT, MI 48840","","","750383","2158980","","","false"
"363318","Transcar Express","","Active","","(956) 831-9700","","","7291 N Expressway 77 ","OLMITO, TX 78575","","","","USD","false","false","","Transcar Express","","(956) 831-9700","","","7291 N Expressway 77 OLMITO, TX 78575","","","722598","2066413","","","false"
"352651","Transfinity Logistics , INC","","Active","","(630) 394-3400","","","1515 Wrightwood CT ","Addison, IL 60101","","","","USD","false","false","","Transfinity Logistics , INC","","(630) 394-3400","","","1515 Wrightwood CT Addison, IL 60101","","","806964","2355940","","","false"
"340393","Transit Core LLC","","Active","","(331) 551-9117","","","240 E Ogden Ave #106 ","Hinsdale, IL 60521","","","","USD","false","false","","Transit Core LLC","","(331) 551-9117","","","240 E Ogden Ave #106 Hinsdale, IL 60521","","","814222","2372810","","","false"
"316435","TRANSTEWART TRUCKING INC.","","Active","","(517) 567-2265","","","3251 BECK ROAD ","HILLSDALE, MI  49242","","","","USD","false","false","","TRANSTEWART TRUCKING INC.","","(517) 567-2265","","","3251 BECK ROAD HILLSDALE, MI  49242","","","363125","824903","","","false"
"364062","TRIDENT EXPRESS LLC","","Active","","(248) 978-6880","","","2588 SUNNYKNOLL AVE ","BERKLEY, MI 48072","","","","USD","false","false","","TRIDENT EXPRESS LLC","","(248) 978-6880","","","2588 SUNNYKNOLL AVE BERKLEY, MI 48072","","","849898","2460094","","","false"
"344857","TRIPLE E EXPRESS LLC","","Active","","(404) 623-8567","","","5058 WHITED WAY ","LILBURN, GA 30047","","","","USD","false","false","","TRIPLE E EXPRESS LLC","","(404) 623-8567","","","5058 WHITED WAY LILBURN, GA 30047","","","050130","3051585","","","false"
"334768","Tristar Global INC","","Active","","(224) 875-2949","","","5124 old plum gorve rd ","Palantine, IL 60067","","","","USD","false","false","","Tristar Global INC","","(224) 875-2949","","","5124 old plum gorve rd Palantine, IL 60067","","","844762","2447710","","","false"
"347612","Truck City Logistics LLC","","Active","","(972) 824-3444","","","300 N. Coit Rd., Ste 176-B ","RICHARDSON, TX 75080","","","","USD","false","false","","Truck City Logistics LLC","","(972) 824-3444","","","300 N. Coit Rd., Ste 176-B RICHARDSON, TX 75080","","","1111162","3430233","","","false"
"320503","Truck Road Inc","","Active","","(773) 988-0337","","","1813 Wildberry dr unit B ","Glenview, IL 60025","","","","USD","false","false","","Truck Road Inc","","(773) 988-0337","","","1813 Wildberry dr unit B Glenview, IL 60025","","","903818","2581233","","","false"
"317748","TRUCKENS WAYS LLC","","Active","","(786) 245-9353","","","1211 ABACO LN ","RIVIERA BEACH, FL  33404","","","","USD","false","false","","TRUCKENS WAYS LLC","","(786) 245-9353","","","1211 ABACO LN RIVIERA BEACH, FL  33404","","","116482","3168656","","","false"
"344772","TRUENORTH TRANSPORTATION CO.","","Active","","(713) 496-2828","","","4413 CAREY ST ","FORTH WORTH, TX 76119","","","","USD","false","false","","TRUENORTH TRANSPORTATION CO.","","(713) 496-2828","","","4413 CAREY ST FORTH WORTH, TX 76119 ","","","1072536","3353476","","","false"
